county_fips,state_name,county,population,ALAND_SQMI,pop_density
13159,Georgia,Jasper,15345,368.406,41.652416084428594
18159,Indiana,Tipton,15329,260.541,58.83526968883976
17023,Illinois,Clark,15328,501.375,30.57192720019945
51077,Virginia,Grayson,15323,441.785,34.684292133051144
29135,Missouri,Moniteau,15303,415.033,36.871766823361035
27135,Minnesota,Roseau,15301,1671.739,9.152744537275256
35057,New Mexico,Torrance,15290,3345.213,4.570710445044904
40073,Oklahoma,Kingfisher,15288,898.086,17.022868633961558
01129,Alabama,Washington,15270,1080.255,14.135551328158627
01029,Alabama,Cleburne,15254,560.105,27.2341793056659
29155,Missouri,Pemiscot,15232,492.605,30.92132641771805
13221,Georgia,Oglethorpe,15221,439.062,34.667085741877
21069,Kentucky,Fleming,15221,348.672,43.65420796622613
19145,Iowa,Page,15168,534.944,28.354369803194356
29121,Missouri,Macon,15163,801.208,18.925172988786933
26113,Michigan,Missaukee,15156,564.788,26.83484776588738
17101,Illinois,Lawrence,15137,372.179,40.67128989007978
46027,South Dakota,Clay,15133,412.022,36.72862128721282
48239,Texas,Jackson,15081,829.443,18.18208122800482
51043,Virginia,Clarke,15060,175.958,85.58860637197513
26011,Michigan,Arenac,15054,363.178,41.450748668696896
21123,Kentucky,Larue,15028,261.04,57.569721115537845
48371,Texas,Pecos,14983,4763.835,3.1451551113756038
37121,North Carolina,Mitchell,14973,221.251,67.67427039877786
51005,Virginia,Alleghany,14962,446.572,33.50411579767652
22049,Louisiana,Jackson,14939,569.378,26.237402920379783
27143,Minnesota,Sibley,14933,588.841,25.35998682156983
47007,Tennessee,Bledsoe,14905,406.555,36.66170628820209
19079,Iowa,Hamilton,14893,576.731,25.823130714319156
13161,Georgia,Jeff Davis,14838,330.919,44.838767190762695
48255,Texas,Karnes,14819,747.752,19.818068022552932
22059,Louisiana,LaSalle,14804,624.854,23.69193443588422
51125,Virginia,Nelson,14777,470.745,31.39066798372792
29073,Missouri,Gasconade,14774,519.005,28.466007071222823
12045,Florida,Gulf,14772,553.461,26.690227495704303
01065,Alabama,Hale,14749,643.99,22.902529542384197
16041,Idaho,Franklin,14715,663.019,22.19393411048552
12065,Florida,Jefferson,14713,598.079,24.60042904031073
21191,Kentucky,Pendleton,14683,277.148,52.978913793352284
47015,Tennessee,Cannon,14661,265.635,55.19227511434864
19085,Iowa,Harrison,14645,696.874,21.015276793222302
31151,Nebraska,Saline,14642,574.069,25.50564479182816
17149,Illinois,Pike,14625,831.352,17.59182632627335
19109,Iowa,Kossuth,14610,972.731,15.019568616606236
51610,Virginia,Falls Church,14593,2.046,7132.453567937439
27129,Minnesota,Renville,14587,982.905,14.840701797223536
48353,Texas,Nolan,14565,911.997,15.97044727120813
19129,Iowa,Mills,14563,437.431,33.292107783856196
56007,Wyoming,Carbon,14549,7897.746,1.842171171369654
42057,Pennsylvania,Fulton,14545,437.551,33.241839237026085
29065,Missouri,Dent,14506,752.761,19.27039259472794
17139,Illinois,Moultrie,14469,335.958,43.06788348543568
49037,Utah,San Juan,14466,7823.765,1.8489819159956875
29039,Missouri,Cedar,14440,474.47,30.43395788985605
39067,Ohio,Harrison,14408,402.331,35.81130959334478
05021,Arkansas,Clay,14399,639.224,22.525749971840856
08071,Colorado,Las Animas,14392,4772.938,3.0153335325118404
20011,Kansas,Bourbon,14384,635.461,22.63553546165697
26053,Michigan,Gogebic,14348,1102.136,13.018357081158769
29117,Missouri,Livingston,14330,532.303,26.92075753846963
19023,Iowa,Butler,14301,580.138,24.65103130634435
40023,Oklahoma,Choctaw,14299,770.383,18.560897631437868
25019,Massachusetts,Nantucket,14299,46.192,309.5557672324212
38053,North Dakota,McKenzie,14280,2760.133,5.1736637328708435
40005,Oklahoma,Atoka,14255,975.453,14.613723059952658
39121,Ohio,Noble,14252,398.012,35.80796558897722
54031,West Virginia,Hardy,14236,582.315,24.447249340992418
54103,West Virginia,Wetzel,14233,358.067,39.749544079739266
31185,Nebraska,York,14231,572.516,24.85694722942241
40035,Oklahoma,Craig,14215,761.255,18.673112163466907
21221,Kentucky,Trigg,14211,441.433,32.19288091284521
28129,Mississippi,Smith,14193,636.268,22.306638083323378
01027,Alabama,Clay,14188,603.962,23.49154416999745
45017,South Carolina,Calhoun,14150,381.152,37.124296868440936
55107,Wisconsin,Rusk,14146,913.553,15.484596952776686
27159,Minnesota,Wadena,14135,536.347,26.35420725761494
19141,Iowa,O'Brien,14103,573.035,24.61106215152652
21065,Kentucky,Estill,14079,253.081,55.63041081709018
55099,Wisconsin,Price,14077,1254.057,11.225167596050259
37173,North Carolina,Swain,14065,527.726,26.652088394356163
13251,Georgia,Screven,14057,645.821,21.766093081519493
21119,Kentucky,Knott,14046,351.524,39.95744245058659
19005,Iowa,Allamakee,14038,639.071,21.966260399861675
22027,Louisiana,Claiborne,14019,754.794,18.573279596817144
48059,Texas,Callahan,14017,899.372,15.58531953407489
17127,Illinois,Massac,13958,237.151,58.85701515068458
21175,Kentucky,Morgan,13938,381.104,36.572694067761034
47033,Tennessee,Crockett,13937,265.528,52.48787321864361
51113,Virginia,Madison,13931,320.639,43.447615542713145
54087,West Virginia,Roane,13921,483.563,28.78838951698124
51051,Virginia,Dickenson,13920,330.44,42.125650647621356
27043,Minnesota,Faribault,13909,712.479,19.521978893413
27113,Minnesota,Pennington,13877,616.52,22.508596639200675
02130,Alaska,Ketchikan Gateway,13870,4857.02,2.855660466705922
05065,Arkansas,Izard,13866,580.201,23.898614445683478
28147,Mississippi,Walthall,13864,403.928,34.322948644312845
18111,Indiana,Newton,13859,401.755,34.49614814999191
47161,Tennessee,Stewart,13859,459.776,30.142939170378618
48505,Texas,Zapata,13855,998.412,13.877036734334123
48455,Texas,Trinity,13850,693.795,19.96266908813122
37041,North Carolina,Chowan,13814,172.657,80.00834023526413
53051,Washington,Pend Oreille,13811,1400.245,9.863273927062766
01075,Alabama,Lamar,13809,604.846,22.83060481510996
40099,Oklahoma,Murray,13807,416.375,33.160012008405886
48093,Texas,Comanche,13786,937.753,14.701099329994145
56009,Wyoming,Converse,13759,4254.995,3.233611320342327
39115,Ohio,Morgan,13758,416.426,33.03828291221009
08007,Colorado,Archuleta,13730,1350.088,10.169707456106565
30035,Montana,Glacier,13713,2995.151,4.578400220890366
17193,Illinois,White,13708,494.983,27.693880395892386
16043,Idaho,Fremont,13701,1863.96,7.350479624026266
17189,Illinois,Washington,13682,562.597,24.31936181671783
47061,Tennessee,Grundy,13665,360.444,37.91157572327462
28041,Mississippi,Greene,13595,712.738,19.07433025880478
12013,Florida,Calhoun,13593,567.336,23.959346842082997
46102,South Dakota,Oglala Lakota,13587,2093.601,6.489775272365651
51690,Virginia,Martinsville,13584,10.956,1239.8685651697701
16079,Idaho,Shoshone,13580,2637.425,5.148961581845929
48313,Texas,Madison,13574,466.065,29.124692907641638
22127,Louisiana,Winn,13506,950.004,14.216782245127389
12047,Florida,Hamilton,13445,514.295,26.142583536686146
21025,Kentucky,Breathitt,13438,492.422,27.289601195722366
40063,Oklahoma,Hughes,13411,804.473,16.670540838536535
17053,Illinois,Ford,13396,485.597,27.586661367347823
21225,Kentucky,Union,13379,342.878,39.01970963433058
29151,Missouri,Osage,13379,606.58,22.0564476243859
17087,Illinois,Johnson,13350,343.736,38.83794539995811
51007,Virginia,Amelia,13342,355.36,37.54502476361999
55011,Wisconsin,Buffalo,13341,675.791,19.741310553114793
39111,Ohio,Monroe,13308,455.723,29.20194942980714
20085,Kansas,Jackson,13277,656.219,20.232574795914168
26039,Michigan,Crawford,13271,556.415,23.85090265359489
08081,Colorado,Moffat,13258,4743.244,2.7951334571866853
48389,Texas,Reeves,13219,2635.354,5.016024412659552
49027,Utah,Millard,13179,6785.482,1.9422349068201787
17025,Illinois,Clay,13173,468.351,28.12634114157971
06051,California,Mono,13169,3048.904,4.319257018259676
45009,South Carolina,Bamberg,13164,393.367,33.46493223885074
37143,North Carolina,Perquimans,13146,247.173,53.18542073770193
01041,Alabama,Crenshaw,13144,608.865,21.587708276875826
26141,Michigan,Presque Isle,13142,658.717,19.950904561442925
19029,Iowa,Cass,13115,564.258,23.242913702597036
47121,Tennessee,Meigs,13076,195.135,67.01001870499911
21197,Kentucky,Powell,13057,178.962,72.9596227132017
28013,Mississippi,Calhoun,13029,586.573,22.212069086030212
21135,Kentucky,Lewis,13028,482.858,26.981017193460602
21109,Kentucky,Jackson,13003,345.227,37.665072546469425
05079,Arkansas,Lincoln,12966,559.466,23.175671086357347
30003,Montana,Big Horn,12963,4997.815,2.5937334615226857
30089,Montana,Sanders,12936,2760.4,4.686277351108535
48279,Texas,Lamb,12919,1016.181,12.713286314150727
17125,Illinois,Mason,12878,539.352,23.876800308518373
02150,Alaska,Kodiak Island,12878,6689.481,1.9251119780443355
21233,Kentucky,Webster,12873,332.026,38.77106009770319
17017,Illinois,Cass,12826,375.754,34.13403450129606
19197,Iowa,Wright,12817,580.412,22.08258960876067
21011,Kentucky,Bath,12812,277.992,46.087657198768305
47101,Tennessee,Lewis,12784,282.092,45.31854855862627
22013,Louisiana,Bienville,12769,811.344,15.738083969315111
13281,Georgia,Towns,12739,166.479,76.52016170207654
48487,Texas,Wilbarger,12712,970.946,13.092386188315313
13049,Georgia,Charlton,12711,780.087,16.294336400939894
05061,Arkansas,Howard,12701,587.332,21.62490720750785
16021,Idaho,Boundary,12695,1268.679,10.006471298098257
39163,Ohio,Vinton,12686,412.36,30.76438063827723
29123,Missouri,Madison,12665,494.386,25.617634803574532
48063,Texas,Camp,12652,195.847,64.60144909036136
21033,Kentucky,Caldwell,12631,344.835,36.62911247408181
28005,Mississippi,Amite,12611,730.1,17.272976304615806
56015,Wyoming,Goshen,12587,2225.613,5.655520524008442
49029,Utah,Morgan,12585,609.197,20.658342046989727
51735,Virginia,Poquoson,12556,15.357,817.6076056521456
01023,Alabama,Choctaw,12525,913.479,13.71131684472221
48379,Texas,Rains,12505,229.49,54.4903917382021
30043,Montana,Jefferson,12501,1656.997,7.544370931269037
20001,Kansas,Allen,12491,500.297,24.967169501316217
05137,Arkansas,Stone,12474,606.44,20.569223665985092
18131,Indiana,Pulaski,12441,433.675,28.68738110336081
28161,Mississippi,Yalobusha,12439,467.151,26.627364599454992
12037,Florida,Franklin,12418,544.999,22.785362908922767
13023,Georgia,Bleckley,12414,215.878,57.504701729680654
54063,West Virginia,Monroe,12401,472.754,26.23140153229798
26085,Michigan,Lake,12393,567.594,21.834268861193035
27023,Minnesota,Chippewa,12388,581.223,21.313678226773547
21031,Kentucky,Butler,12373,426.112,29.036966806848902
28135,Mississippi,Tallahatchie,12363,645.59,19.149924874920615
19075,Iowa,Grundy,12352,501.855,24.61268693148419
54007,West Virginia,Braxton,12345,510.735,24.17104760785926
35007,New Mexico,Colfax,12336,3757.976,3.282618090163428
21219,Kentucky,Todd,12330,374.513,32.92275568538342
12043,Florida,Glades,12324,806.822,15.274744615293088
37137,North Carolina,Pamlico,12315,336.515,36.595694099817244
48115,Texas,Dawson,12311,900.306,13.67423964740877
16073,Idaho,Owyhee,12284,7668.204,1.6019396458414514
53059,Washington,Skamania,12276,1658.268,7.402904717452185
49023,Utah,Juab,12273,3391.812,3.6184198888381784
41049,Oregon,Morrow,12249,2030.529,6.0324181531019745
21061,Kentucky,Edmonson,12243,302.806,40.431827638818255
19007,Iowa,Appanoose,12242,497.299,24.616980930989204
05049,Arkansas,Fulton,12239,617.994,19.804399395463385
48351,Texas,Newton,12193,933.677,13.059120016879499
18125,Indiana,Pike,12187,334.351,36.44971900786898
13079,Georgia,Crawford,12183,324.914,37.49607588469564
13271,Georgia,Telfair,12174,437.307,27.838566499049865
17129,Illinois,Menard,12169,314.391,38.70657875066398
16085,Idaho,Valley,12136,3665.119,3.3112158159121163
51131,Virginia,Northampton,12115,211.712,57.2239646311971
16081,Idaho,Teton,12101,449.091,26.945541104141476
21229,Kentucky,Washington,12091,297.284,40.67154640007535
19119,Iowa,Lyon,12087,587.609,20.569800666769908
51133,Virginia,Northumberland,12085,191.432,63.12946633791634
29133,Missouri,Mississippi,12079,411.596,29.346738063538034
38079,North Dakota,Rolette,12065,903.042,13.360397412301975
19175,Iowa,Union,12038,423.645,28.415300546448087
01119,Alabama,Sumter,12020,903.826,13.299019944104286
48343,Texas,Morris,12014,251.989,47.676684299711496
48031,Texas,Blanco,12008,709.252,16.93051270916402
18009,Indiana,Blackford,12007,165.082,72.7335505990962
51111,Virginia,Lunenburg,11990,431.7,27.77391707204077
05081,Arkansas,Little River,11959,531.255,22.510846956734525
13193,Georgia,Macon,11953,400.662,29.833126176178425
27071,Minnesota,Koochiching,11950,3104.706,3.848995685903915
30017,Montana,Custer,11938,3783.309,3.155438797095347
08099,Colorado,Prowers,11931,1638.407,7.282073379813441
28077,Mississippi,Lawrence,11883,430.602,27.59624897236892
47087,Tennessee,Jackson,11882,308.81,38.47673326640977
19037,Iowa,Chickasaw,11868,504.324,23.53249101767911
29115,Missouri,Linn,11850,615.588,19.24988791204507
29067,Missouri,Douglas,11850,813.623,14.564485025619973
17061,Illinois,Greene,11837,543.144,21.79348386431591
54089,West Virginia,Summers,11833,360.588,32.815845230567845
47169,Tennessee,Trousdale,11805,114.342,103.24290287033637
20115,Kansas,Marion,11795,944.299,12.490747104465854
19165,Iowa,Shelby,11757,590.776,19.900943843351797
56003,Wyoming,Big Horn,11737,3136.957,3.7415240310912776
17123,Illinois,Marshall,11715,386.822,30.28524747816825
48445,Texas,Terry,11699,888.851,13.161936027523174
29011,Missouri,Barton,11685,592.03,19.737175480972247
40061,Oklahoma,Haskell,11667,576.725,20.229745545970783
26071,Michigan,Iron,11650,1166.096,9.990601116889176
48387,Texas,Red River,11621,1043.896,11.132335021879575
13149,Georgia,Heard,11616,295.973,39.24682318995313
19035,Iowa,Cherokee,11587,576.907,20.08469302677901
30027,Montana,Fergus,11581,4339.329,2.6688458054229125
38071,North Dakota,Ramsey,11563,1185.367,9.754784805043501
35051,New Mexico,Sierra,11511,4181.214,2.753028187507265
47039,Tennessee,Decatur,11499,333.879,34.440620703907705
21153,Kentucky,Magoffin,11495,308.443,37.2678258219509
51037,Virginia,Charlotte,11475,475.296,24.14284992930721
28111,Mississippi,Perry,11459,647.282,17.703257621871145
27033,Minnesota,Cottonwood,11458,639.973,17.903880319951
48297,Texas,Live Oak,11444,1039.695,11.007074190026884
29139,Missouri,Montgomery,11422,535.047,21.34765730861027
01035,Alabama,Conecuh,11411,850.279,13.420300865951058
08105,Colorado,Rio Grande,11394,911.956,12.494023834483242
37043,North Carolina,Clay,11391,215.001,52.98114892488872
27121,Minnesota,Pope,11363,674.554,16.845204386898605
30083,Montana,Richland,11329,2084.556,5.434730465384475
21171,Kentucky,Monroe,11318,329.475,34.35162000151757
51081,Virginia,Greensville,11304,295.227,38.28918086760358
40107,Oklahoma,Okfuskee,11304,618.458,18.277716514298465
21087,Kentucky,Green,11278,285.963,39.43866863894979
53043,Washington,Lincoln,11271,2310.599,4.877955889360291
21187,Kentucky,Owen,11270,350.485,32.155441745010485
48475,Texas,Ward,11255,835.603,13.469314973737529
17185,Illinois,Wabash,11199,223.323,50.14709635818971
13191,Georgia,McIntosh,11187,431.347,25.935036061454003
28065,Mississippi,Jefferson Davis,11183,408.446,27.379384300495044
21159,Kentucky,Martin,11181,229.622,48.69306947940528
29063,Missouri,DeKalb,11176,421.358,26.523763640419784
27165,Minnesota,Watonwan,11169,434.947,25.678990773588506
13005,Georgia,Bacon,11129,284.082,39.17530853767574
37005,North Carolina,Alleghany,11075,234.835,47.160772457257224
46079,South Dakota,Lake,11052,562.891,19.634351943804397
05041,Arkansas,Desha,11041,741.227,14.89557180189065
13093,Georgia,Dooly,11026,392.631,28.08234703831333
54023,West Virginia,Grant,10972,477.372,22.984171673244344
13043,Georgia,Candler,10972,243.059,45.14130314038978
29223,Missouri,Wayne,10942,759.186,14.412805294091303
27075,Minnesota,Lake,10911,2109.108,5.173277044134297
40103,Oklahoma,Noble,10909,731.711,14.908891625245486
37187,North Carolina,Washington,10905,346.51,31.470953219243313
02185,Alaska,North Slope,10891,88823.624,0.1226137767132762
21041,Kentucky,Carroll,10878,128.7,84.52214452214453
30009,Montana,Carbon,10877,2047.781,5.311603145062875
51103,Virginia,Lancaster,10876,133.306,81.58672527868212
16087,Idaho,Washington,10866,1452.852,7.479082521826036
26097,Michigan,Mackinac,10865,1021.879,10.63237428306091
40149,Oklahoma,Washita,10857,1003.089,10.823566004611754
22091,Louisiana,St. Helena,10849,408.527,26.556384278150528
38003,North Dakota,Barnes,10794,1491.559,7.23672345512313
51183,Virginia,Sussex,10793,490.226,22.01637612040161
40127,Oklahoma,Pushmataha,10787,1395.539,7.729629913603275
51119,Virginia,Middlesex,10774,130.33,82.66707588429371
29181,Missouri,Ripley,10755,629.516,17.08455384771793
31013,Nebraska,Box Butte,10754,1075.161,10.002222922892479
37029,North Carolina,Camden,10743,240.325,44.701966087589724
13109,Georgia,Evans,10740,182.895,58.722217665873856
19081,Iowa,Hancock,10718,571.005,18.770413569058064
19115,Iowa,Louisa,10710,401.777,26.65657815156169
13099,Georgia,Early,10683,512.6,20.840811548966055
30085,Montana,Roosevelt,10665,2354.602,4.529427903314446
19189,Iowa,Winnebago,10648,400.489,26.587496785180118
19077,Iowa,Guthrie,10646,590.604,18.025614455709746
31145,Nebraska,Red Willow,10611,717.17,14.795655144526403
51057,Virginia,Essex,10604,257.354,41.20394476091299
29017,Missouri,Bollinger,10591,617.904,17.140203008881638
19131,Iowa,Mitchell,10548,469.256,22.478135601888948
31041,Nebraska,Custer,10544,2575.458,4.094029100843422
31037,Nebraska,Colfax,10541,411.46,25.61852914013513
46019,South Dakota,Butte,10538,2250.01,4.683534739845601
48159,Texas,Franklin,10522,284.391,36.998357894588786
18025,Indiana,Crawford,10494,305.613,34.33754454162617
38099,North Dakota,Walsh,10488,1281.607,8.183475901738989
37073,North Carolina,Gates,10437,340.612,30.641903397414065
48077,Texas,Clay,10402,1088.759,9.553996798189498
29173,Missouri,Ralls,10394,469.787,22.1249204426687
17035,Illinois,Cumberland,10378,345.944,29.999074994796846
21169,Kentucky,Metcalfe,10372,289.651,35.80861105261159
05011,Arkansas,Bradley,10354,649.167,15.949670885919955
01131,Alabama,Wilcox,10347,887.858,11.653890599622914
40069,Oklahoma,Johnston,10334,643.05,16.07029002410388
01037,Alabama,Coosa,10323,650.909,15.859359756893822
26001,Michigan,Alcona,10310,674.655,15.281884815201845
21131,Kentucky,Leslie,10261,400.878,25.59631608619081
19137,Iowa,Montgomery,10254,424.097,24.178430877841627
46109,South Dakota,Roberts,10219,1101.055,9.281098582722933
20131,Kansas,Nemaha,10213,717.427,14.23559470162121
40085,Oklahoma,Love,10196,513.914,19.83989539105765
05109,Arkansas,Pike,10182,600.335,16.96053037054311
01011,Alabama,Bullock,10157,622.815,16.308213514446503
29089,Missouri,Howard,10141,463.801,21.86498088619904
28103,Mississippi,Noxubee,10136,695.158,14.580857876914314
13173,Georgia,Lanier,10094,196.538,51.35902471786626
31089,Nebraska,Holt,10093,2411.851,4.184752706531207
05105,Arkansas,Perry,10073,551.336,18.270165561472496
01085,Alabama,Lowndes,10008,716.085,13.975994469930246
20117,Kansas,Marshall,10001,900.178,11.11002490618522
48403,Texas,Sabine,9998,491.71,20.33312318236359
05017,Arkansas,Chicot,9997,636.978,15.694419587489678
19069,Iowa,Franklin,9977,581.972,17.143436453987476
49015,Utah,Emery,9968,4462.635,2.2336579173515196
19107,Iowa,Keokuk,9964,579.175,17.203781240557692
27063,Minnesota,Jackson,9964,702.972,14.174106507798319
29111,Missouri,Lewis,9945,505.018,19.692367400765914
28155,Mississippi,Webster,9942,421.158,23.606342512786174
02180,Alaska,Nome,9925,22969.508,0.4320945838282648
08125,Colorado,Yuma,9921,2364.399,4.195992300791872
18155,Indiana,Switzerland,9914,220.668,44.92722098355901
16009,Idaho,Benewah,9913,776.931,12.75917681235528
13235,Georgia,Pulaski,9893,249.261,39.68932163475233
48399,Texas,Runnels,9880,1051.07,9.399944818137708
19025,Iowa,Calhoun,9858,569.846,17.299410717983456
18101,Indiana,Martin,9854,335.761,29.348256646841055
48357,Texas,Ochiltree,9852,917.685,10.735709965837952
05127,Arkansas,Scott,9839,892.85,11.019768158145265
28015,Mississippi,Carroll,9828,628.388,15.640018587242276
48131,Texas,Duval,9824,1793.477,5.477628093362781
29079,Missouri,Grundy,9822,435.293,22.564111988936187
38055,North Dakota,McLean,9807,2110.272,4.647268219452279
27151,Minnesota,Swift,9787,742.027,13.189547011092587
31179,Nebraska,Wayne,9786,442.916,22.094482926785215
19161,Iowa,Sac,9759,575.022,16.97152456775567
22065,Louisiana,Madison,9757,623.885,15.639100154675942
48369,Texas,Parmer,9752,880.822,11.071476416347457
51049,Virginia,Cumberland,9745,297.474,32.75916550690145
20107,Kansas,Linn,9723,594.081,16.366455079357866
28097,Mississippi,Montgomery,9708,406.981,23.85369341566314
45065,South Carolina,McCormick,9701,358.89,27.03056646883446
49019,Utah,Grand,9697,3672.858,2.640178302564379
19039,Iowa,Clarke,9690,431.111,22.476809916703587
27149,Minnesota,Stevens,9686,563.659,17.18414857209767
48315,Texas,Marion,9631,380.902,25.284718904075064
27133,Minnesota,Rock,9628,482.459,19.956099896571523
22123,Louisiana,West Carroll,9622,359.686,26.751110690991588
30001,Montana,Beaverhead,9590,5542.687,1.7302077494182875
28143,Mississippi,Tunica,9586,454.13,21.108493162750754
19091,Iowa,Humboldt,9573,434.372,22.038713360898033
38061,North Dakota,Mountrail,9567,1825.163,5.24172361591814
22021,Louisiana,Caldwell,9563,529.77,18.051229778960682
13317,Georgia,Wilkes,9553,469.501,20.34713451089561
48507,Texas,Zavala,9532,1297.407,7.346962055854486
30023,Montana,Deer Lodge,9512,736.683,12.911930911939058
48425,Texas,Somervell,9510,186.207,51.0721938487812
27173,Minnesota,Yellow Medicine,9509,759.101,12.526659825240646
40077,Oklahoma,Latimer,9495,722.107,13.14902085148046
29093,Missouri,Iron,9482,550.263,17.23176008563178
31033,Nebraska,Cheyenne,9478,1196.008,7.924696155878555
48043,Texas,Brewster,9464,6183.763,1.5304596893509663
19089,Iowa,Howard,9459,473.247,19.98744841488694
04011,Arizona,Greenlee,9452,1842.838,5.129045526519423
29185,Missouri,St. Clair,9451,674.981,14.001875608350458
31081,Nebraska,Hamilton,9438,542.03,17.412320351272072
20013,Kansas,Brown,9415,570.871,16.492342403099826
40105,Oklahoma,Nowata,9392,565.817,16.599006392526206
20159,Kansas,Rice,9389,726.234,12.928339901464266
13155,Georgia,Irwin,9385,354.363,26.484141967417592
26119,Michigan,Montmorency,9372,546.675,17.143641103031968
08019,Colorado,Clear Creek,9358,395.073,23.686761687080615
27117,Minnesota,Pipestone,9352,465.053,20.109535902359514
19063,Iowa,Emmet,9316,395.89,23.53178913334512
46121,South Dakota,Todd,9293,1388.593,6.692385745859298
46023,South Dakota,Charles Mix,9281,1097.141,8.459259110725057
48429,Texas,Stephens,9278,896.721,10.346584946711408
55041,Wisconsin,Forest,9261,1014.266,9.130740851019358
37103,North Carolina,Jones,9245,471.368,19.613126050134927
21053,Kentucky,Clinton,9240,197.063,46.88855848129786
17079,Illinois,Jasper,9233,494.614,18.667081805205676
13167,Georgia,Johnson,9192,303.019,30.334731485484408
13053,Georgia,Chattahoochee,9181,248.737,36.910471703043775
19051,Iowa,Davis,9127,502.188,18.1744685257314
21149,Kentucky,McLean,9127,252.525,36.142956142956145
20151,Kansas,Pratt,9120,735.039,12.407504907902846
13253,Georgia,Seminole,9117,237.546,38.37993483367432
30095,Montana,Stillwater,9052,1796.746,5.037996466946357
51159,Virginia,Richmond,9047,191.478,47.248247840482975
21091,Kentucky,Hancock,9032,187.675,48.12574930065272
48335,Texas,Mitchell,8989,911.093,9.866171729999024
31137,Nebraska,Phelps,8983,539.765,16.642427723175828
31039,Nebraska,Cuming,8976,570.49,15.73384283685954
30057,Montana,Madison,8975,3588.156,2.5012847824899476
20029,Kansas,Cloud,8973,715.342,12.543650449714962
21055,Kentucky,Crittenden,8972,359.566,24.952303610463726
27089,Minnesota,Marshall,8961,1775.06,5.04828005813888
21139,Kentucky,Livingston,8941,312.96,28.569146216768917
13273,Georgia,Terrell,8941,335.791,26.62668147746664
16035,Idaho,Clearwater,8921,2457.314,3.6303866742304813
13287,Georgia,Turner,8915,285.417,31.23500001751823
28021,Mississippi,Claiborne,8908,487.415,18.276007098673613
19147,Iowa,Palo Alto,8902,563.864,15.78749485691585
29025,Missouri,Caldwell,8890,426.393,20.84931037798463
30021,Montana,Dawson,8874,2371.926,3.741263428960263
32033,Nevada,White Pine,8856,8886.665,0.9965493241840442
28069,Mississippi,Kemper,8855,766.182,11.557306227502082
21143,Kentucky,Lyon,8831,213.785,41.307856023575084
26003,Michigan,Alger,8813,915.034,9.631336103357908
56035,Wyoming,Sublette,8806,4886.482,1.8021144864546723
13319,Georgia,Wilkinson,8795,449.214,19.578641805464656
13315,Georgia,Wilcox,8784,377.811,23.249720098144312
29153,Missouri,Ozark,8773,745.006,11.775744087967077
46125,South Dakota,Turner,8772,617.064,14.215705340126794
21077,Kentucky,Gallatin,8749,98.281,89.02025823913065
22025,Louisiana,Catahoula,8738,707.952,12.342644699075644
48009,Texas,Archer,8734,903.289,9.669109221965506
19073,Iowa,Greene,8722,569.558,15.313629165071863
18007,Indiana,Benton,8708,406.418,21.426216358527427
29149,Missouri,Oregon,8704,789.844,11.019897600032412
46033,South Dakota,Custer,8686,1556.943,5.578881179336688
19117,Iowa,Lucas,8685,430.681,20.165737518023782
13209,Georgia,Montgomery,8675,241.145,35.974206390346055
13165,Georgia,Jenkins,8674,347.378,24.9699174962145
29137,Missouri,Monroe,8672,647.63,13.390361780646357
06049,California,Modoc,8646,3948.233,2.1898403665639794
13141,Georgia,Hancock,8630,471.067,18.320111576484873
48237,Texas,Jack,8623,910.972,9.465713545531587
19133,Iowa,Monona,8619,694.072,12.418020032503833
40151,Oklahoma,Woods,8619,1286.482,6.699666221525058
35037,New Mexico,Quay,8616,2873.955,2.9979592582347325
56031,Wyoming,Platte,8606,2081.459,4.134599816763146
40011,Oklahoma,Blaine,8603,928.463,9.265851197085937
56019,Wyoming,Johnson,8602,4154.152,2.070699387022911
27029,Minnesota,Clearwater,8579,999.003,8.587561799113717
05097,Arkansas,Montgomery,8571,780.453,10.982083482285288
47135,Tennessee,Perry,8561,414.765,20.64060371535689
20205,Kansas,Wilson,8559,570.423,15.004654440651937
21223,Kentucky,Trimble,8531,147.771,57.73121925140928
51115,Virginia,Mathews,8517,85.911,99.13747948458288
05077,Arkansas,Lee,8511,599.807,14.189564309853003
48127,Texas,Dimmit,8507,1328.885,6.401607362563352
29085,Missouri,Hickory,8501,398.808,21.316021744799503
18171,Indiana,Warren,8469,364.69,23.22246291370753
29033,Missouri,Carroll,8459,694.622,12.17784636824057
40075,Oklahoma,Kiowa,8458,1015.078,8.33236460646374
29061,Missouri,Daviess,8449,563.282,14.99959167876836
29125,Missouri,Maries,8435,526.981,16.006269675756812
21023,Kentucky,Bracken,8427,202.665,41.580934053734
31023,Nebraska,Butler,8413,584.789,14.386385516827437
02220,Alaska,Sitka,8393,2870.063,2.92432605137936
28157,Mississippi,Wilkinson,8376,678.106,12.352051154244322
54085,West Virginia,Ritchie,8372,451.99,18.52253368437355
31107,Nebraska,Knox,8362,1108.235,7.545331089525237
31027,Nebraska,Cedar,8344,740.189,11.272796542504684
38057,North Dakota,Mercer,8341,1042.781,7.99880320028846
26135,Michigan,Oscoda,8338,565.674,14.739938551179655
48193,Texas,Hamilton,8320,835.915,9.953165094537125
20031,Kansas,Coffey,8304,626.885,13.246448710688563
47083,Tennessee,Houston,8293,200.294,41.404135920197305
